year,date,day_of_year,month,day,event,station_name_jp,station_name_en,jma_station_code,wmo_station_id,country_area,latitude_deg,longitude_deg,display_name,osm_type,osm_id,country,country_code,neighbourhood,quarter,city,subprovince,province,postcode,climate_classification_koppen
1981,1981-05-17,137,5,17,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
1982,1982-05-13,133,5,13,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
1983,1983-05-05,125,5,5,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
1984,1984-05-26,147,5,26,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
1985,1985-05-12,132,5,12,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
1986,1986-05-10,130,5,10,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
1987,1987-05-11,131,5,11,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
1988,1988-05-15,136,5,15,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
1989,1989-05-19,139,5,19,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
1990,1990-05-09,129,5,9,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
1991,1991-05-10,130,5,10,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
1992,1992-05-16,137,5,16,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
1993,1993-05-22,142,5,22,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
1994,1994-05-17,137,5,17,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
1995,1995-05-10,130,5,10,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
1996,1996-05-27,148,5,27,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
1997,1997-05-15,135,5,15,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
1998,1998-05-01,121,5,1,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
1999,1999-05-13,133,5,13,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2000,2000-05-21,142,5,21,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2001,2001-05-13,133,5,13,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2002,2002-05-01,121,5,1,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2003,2003-05-12,132,5,12,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2004,2004-05-13,134,5,13,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2005,2005-05-25,145,5,25,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2006,2006-05-17,137,5,17,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2007,2007-05-16,136,5,16,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2008,2008-05-05,126,5,5,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2009,2009-05-07,127,5,7,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2010,2010-05-18,138,5,18,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2011,2011-05-18,138,5,18,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2012,2012-05-05,126,5,5,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2013,2013-05-27,147,5,27,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2014,2014-05-11,131,5,11,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2015,2015-05-03,123,5,3,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2016,2016-05-10,131,5,10,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2017,2017-05-07,127,5,7,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2018,2018-05-06,126,5,6,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2019,2019-05-07,127,5,7,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2020,2020-05-09,130,5,9,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2021,2021-05-07,127,5,7,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2022,2022-04-30,120,4,30,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2023,2023-05-01,121,5,1,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2024,2024-04-30,121,4,30,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
2025,2025-05-10,130,5,10,full_bloom,網走,ABASHIRI,409,47409,JAPAN,44.01777777777777,144.27972222222223,"南十条東五丁目, 網走市, オホーツク総合振興局, 北海道, 北海道地方, 093-0031, 日本",way,155404827,日本,jp,南十条東五丁目,,網走市,オホーツク総合振興局,北海道,093-0031,Dfb
1953,1953-04-11,101,4,11,flowering,相川,AIKAWA,602,47602,JAPAN,38.02916666666667,138.23999999999998,"ローソン, 佐渡一周線, 相川一町目浜町, 佐渡市, 新潟県, 952-2135, 日本",way,676689108,日本,jp,相川一町目浜町,,佐渡市,,新潟県,952-2135,Cfa
1954,1954-04-06,96,4,6,flowering,相川,AIKAWA,602,47602,JAPAN,38.02916666666667,138.23999999999998,"ローソン, 佐渡一周線, 相川一町目浜町, 佐渡市, 新潟県, 952-2135, 日本",way,676689108,日本,jp,相川一町目浜町,,佐渡市,,新潟県,952-2135,Cfa
1955,1955-04-08,98,4,8,flowering,相川,AIKAWA,602,47602,JAPAN,38.02916666666667,138.23999999999998,"ローソン, 佐渡一周線, 相川一町目浜町, 佐渡市, 新潟県, 952-2135, 日本",way,676689108,日本,jp,相川一町目浜町,,佐渡市,,新潟県,952-2135,Cfa
1956,1956-04-14,105,4,14,flowering,相川,AIKAWA,602,47602,JAPAN,38.02916666666667,138.23999999999998,"ローソン, 佐渡一周線, 相川一町目浜町, 佐渡市, 新潟県, 952-2135, 日本",way,676689108,日本,jp,相川一町目浜町,,佐渡市,,新潟県,952-2135,Cfa
1957,1957-04-16,106,4,16,flowering,相川,AIKAWA,602,47602,JAPAN,38.02916666666667,138.23999999999998,"ローソン, 佐渡一周線, 相川一町目浜町, 佐渡市, 新潟県, 952-2135, 日本",way,676689108,日本,jp,相川一町目浜町,,佐渡市,,新潟県,952-2135,Cfa
1958,1958-04-08,98,4,8,flowering,相川,AIKAWA,602,47602,JAPAN,38.02916666666667,138.23999999999998,"ローソン, 佐渡一周線, 相川一町目浜町, 佐渡市, 新潟県, 952-2135, 日本",way,676689108,日本,jp,相川一町目浜町,,佐渡市,,新潟県,952-2135,Cfa
